127.0.0.1 - - [20/Feb/2025:10:12:22 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:21:19 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%85%BC%EC%82%B0_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:21:19 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B8%88%EC%82%B0_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:21:19 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%AC%B4%EC%95%88_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:21:19 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B5%AC%EB%A1%80_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:21:19 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%ED%83%9C%EB%B0%B1_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:21:19 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%9A%B8%EB%A6%89%EB%8F%84_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 957
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:21:19 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%9D%B8%EC%A0%9C_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:21:19 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%ED%86%B5%EC%98%81_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:21:19 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%ED%8F%AC%ED%95%AD_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:21:19 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B0%95%EC%A7%84_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:21:19 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%ED%99%94%EC%84%B1_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:21:19 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%82%B0%EC%B2%AD_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:21:19 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%95%88%EC%96%91_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:21:19 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EC%98%81%EC%9B%94_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:21:19 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B9%80%EC%A0%9C_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:21:19 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EB%82%A8%EC%96%91%EC%A3%BC_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 957
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:21:20 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5312
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:21:20 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:21:20 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:21:21 +0900] "POST /plan_and_go_Prj/review/view.do HTTP/1.1" 500 4004
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:16 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:16 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:16 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:18 +0900] "POST /plan_and_go_Prj/review/view.do HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:18 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:23 +0900] "POST /plan_and_go_Prj/review/view.do HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:23 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:26 +0900] "POST /plan_and_go_Prj/review/view.do HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:26 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:31 +0900] "POST /plan_and_go_Prj/review/view.do HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:31 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:34 +0900] "POST /plan_and_go_Prj/review/view.do HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:34 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:38 +0900] "POST /plan_and_go_Prj/review/view.do HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:38 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:44 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:44 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:44 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:44 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:44 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:44 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:45 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:45 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:45 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:47 +0900] "POST /plan_and_go_Prj/board/myPage.do HTTP/1.1" 200 14374
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:49 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:49 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:49 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:50 +0900] "POST /plan_and_go_Prj/review/view.do HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:22:50 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:23:01 +0900] "POST /plan_and_go_Prj/review/view.do HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:23:01 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:24:38 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:24:38 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:24:38 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:24:39 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:24:39 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:24:39 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:24:39 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:24:39 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:24:39 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:24:40 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:24:40 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:24:40 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:24:41 +0900] "POST /plan_and_go_Prj/review/view.do HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:24:41 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:25:53 +0900] "POST /plan_and_go_Prj/review/view.do HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:25:53 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:27:18 +0900] "POST /plan_and_go_Prj/review/view.do HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:27:18 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:27:28 +0900] "POST /plan_and_go_Prj/review/view.do HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:27:28 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:27:35 +0900] "POST /plan_and_go_Prj/review/view.do HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:27:35 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:28 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:28 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:28 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:28 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:28 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:28 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:28 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:28 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:28 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:28 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:28 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:28 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:28 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:28 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:28 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:28 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:28 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:28 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:29 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:29 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:29 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:29 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:29 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:29 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:29 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:29 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:29 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:30 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:30 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:30 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:30 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:30 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:30 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:31 +0900] "POST /plan_and_go_Prj/board/myPage.do HTTP/1.1" 200 14374
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:36 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:36 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:29:36 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:35:18 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:35:18 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:35:18 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:35:19 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:35:19 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:35:19 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:35:19 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:35:19 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:35:19 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:35:19 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:35:19 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:35:19 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:35:20 +0900] "POST /plan_and_go_Prj/review/view.do HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:35:20 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:35:23 +0900] "POST /plan_and_go_Prj/board/myPage.do HTTP/1.1" 200 14374
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:35:26 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:35:26 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:35:26 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:39:04 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5281
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:39:04 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5281
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:39:04 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:39:04 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:39:05 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5281
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:39:05 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:39:05 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:39:05 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5281
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:39:05 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:39:05 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:39:05 +0900] "GET /plan_and_go_Prj/review/list.do HTTP/1.1" 200 5281
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:39:05 +0900] "GET /plan_and_go_Prj/resources/css/board.css HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:39:05 +0900] "GET /plan_and_go_Prj/resources/css/$%7BcontextPath%7D/resources/image/board.jpg HTTP/1.1" 404 905
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:39:05 +0900] "GET /plan_and_go_Prj/member/loginForm.do HTTP/1.1" 200 1623
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:39:09 +0900] "POST /plan_and_go_Prj/member/login.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:39:09 +0900] "GET /plan_and_go_Prj/board/main.do HTTP/1.1" 200 91878
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:39:09 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B0%80%ED%8F%89_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:39:09 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B0%95%EB%A6%89_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:39:09 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B2%BD%EC%A3%BC_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:39:09 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B1%B0%EC%A0%9C_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:39:09 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B3%A0%EB%A0%B9_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:39:09 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B3%84%EB%A3%A1_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:39:09 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B3%A0%EC%84%B1_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:39:09 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B3%A0%EC%96%91_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
0:0:0:0:0:0:0:1 - - [20/Feb/2025:10:39:09 +0900] "GET /plan_and_go_Prj/resources/plan_and_go_image/region_image/%EA%B3%A0%ED%9D%A5_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg HTTP/1.1" 404 948
